date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:59:43	3234/3234	---M--	200	added ('OK')	image/png	etag:%22ca2-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/11/fifa-plus1-300x204.png	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/fifa-plus1-300x204.png	(from https://pubitygroup.com/)
13:59:44	4442/4442	---M--	200	added ('OK')	image/png	etag:%22115a-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/11/pepsi-1-300x204.png	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/pepsi-1-300x204.png	(from https://pubitygroup.com/)
13:59:44	5311/5311	---M--	200	added ('OK')	image/png	etag:%2214bf-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/11/gymshark2-300x204.png	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/gymshark2-300x204.png	(from https://pubitygroup.com/)
13:59:45	4612/4612	---M--	200	added ('OK')	image/png	etag:%221204-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/11/cashapp2-300x204.png	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/cashapp2-300x204.png	(from https://pubitygroup.com/)
13:59:45	9921/9921	---MCZ	200	added ('OK')	text/css	etag:W/%2226c1-6004b1db8f704%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/css/widget-icon-list.min.css	(from https://pubitygroup.com/)
13:59:46	22049/22049	---MCZ	200	added ('OK')	text/css	etag:W/%225621-602a72ea52e91%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-5418.css?ver=1691766925	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-541875a5.css	(from https://pubitygroup.com/)
13:59:46	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2007%20Oct%202023%2008:29:45%20GMT	https://pubitygroup.com/about/	C:/My%20Web%20Sites/pubity/pubitygroup.com/about/index.html	(from https://pubitygroup.com/)
13:59:46	8932/8932	---MCZ	200	added ('OK')	text/css	etag:W/%2222e4-5fab4c7a3a080%22	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font.css?ver=6.15.5	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-font7bd9.css	(from https://pubitygroup.com/)
13:59:47	6307/6307	---MCZ	200	added ('OK')	text/css	etag:W/%2218a3-5fab4c7a3a080%22	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-device-slider.css?ver=6.15.5	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-device-slider7bd9.css	(from https://pubitygroup.com/)
13:59:47	677/677	---MCZ	200	added ('OK')	text/css	etag:W/%222a5-6004b1dbdae09%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://pubitygroup.com/)
13:59:48	21031/21031	---MCZ	200	added ('OK')	text/css	etag:W/%225227-602a72eb007e2%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-5615.css?ver=1691766926	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-56159fd8.css	(from https://pubitygroup.com/)
13:59:48	22309/22309	---MCZ	200	added ('OK')	text/css	etag:W/%225725-602a72eba122c%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-5541.css?ver=1691766927	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-5541fd1d.css	(from https://pubitygroup.com/)
13:59:48	21674/21674	---MCZ	200	added ('OK')	text/css	etag:W/%2254aa-602a72ec49d5d%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-6972.css?ver=1691766927	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-6972fd1d.css	(from https://pubitygroup.com/)
13:59:49	21732/21732	---MCZ	200	added ('OK')	text/css	etag:W/%2254e4-602a72ecf24a7%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-7022.css?ver=1691766928	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-70226aa5.css	(from https://pubitygroup.com/)
13:59:49	2976/2976	---MCZ	200	added ('OK')	text/css	etag:W/%22ba0-602a72ed5cfab%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-5863.css?ver=1691766928	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-58636aa5.css	(from https://pubitygroup.com/)
13:59:50	3076/3076	---MCZ	200	added ('OK')	text/css	etag:W/%22c04-602a72ed7a082%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-8965.css?ver=1691766928	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-89656aa5.css	(from https://pubitygroup.com/)
13:59:50	3654/3654	---MCZ	200	added ('OK')	text/css	etag:W/%22e46-602a72ed92ef1%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-9004.css?ver=1691766929	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-9004cdf8.css	(from https://pubitygroup.com/)
13:59:51	3576/3576	---MCZ	200	added ('OK')	text/css	etag:W/%22df8-602a72edacd00%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-9014.css?ver=1691766929	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-9014cdf8.css	(from https://pubitygroup.com/)
13:59:51	3043/3043	---MCZ	200	added ('OK')	text/css	etag:W/%22be3-602a72edc28a7%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-10397.css?ver=1691766929	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-10397cdf8.css	(from https://pubitygroup.com/)
13:59:52	4820/4820	---MCZ	200	added ('OK')	text/css	etag:W/%2212d4-602a72ee87128%22	https://pubitygroup.com/wp-content/uploads/elementor/css/post-9787.css?ver=1691766930	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/elementor/css/post-97877081.css	(from https://pubitygroup.com/)
13:59:52	18468/18468	---MCZ	200	added ('OK')	text/css	etag:W/%224824-6004b1dbd022a%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/animations/animations.min.css?ver=3.14.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/animations/animations.mina1c3.css	(from https://pubitygroup.com/)
13:59:53	62535/62535	---MCZ	200	added ('OK')	application/javascript	etag:W/%22f447-6004b1e408da3%22	https://pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min.js?ver=6.3.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/assets/js/main.min9b30.js	(from https://pubitygroup.com/)
13:59:53	75727/75727	---MCZ	200	added ('OK')	application/javascript	etag:W/%22127cf-5f7cea67bad00%22	https://pubitygroup.com/wp-content/plugins/qi-addons-for-elementor-premium/assets/js/main.min.js?ver=6.3.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/qi-addons-for-elementor-premium/assets/js/main.min9b30.js	(from https://pubitygroup.com/)
13:59:54	21438/21438	---MCZ	200	added ('OK')	application/javascript	etag:W/%2253be-5facb28062cd1%22	https://pubitygroup.com/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-includes/js/jquery/ui/core.min3f14.js	(from https://pubitygroup.com/)
13:59:54	1827/1827	---MCZ	200	added ('OK')	application/javascript	etag:W/%22723-600c4a977aedf%22	https://pubitygroup.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min.js?ver=1.0.0	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/themes/hello-elementor/assets/js/hello-frontend.min8a54.js	(from https://pubitygroup.com/)
13:59:55	2841/2841	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b19-5fab5dcfac5c0%22	https://pubitygroup.com/wp-content/plugins/elementor-pro/assets//lib/instant-page/instant-page.min.js?ver=3.12.3	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor-pro/assets/lib/instant-page/instant-page.min0fca.js	(from https://pubitygroup.com/)
13:59:55	25202/25202	---MCZ	200	added ('OK')	application/javascript	etag:W/%226272-5fab5dcfac5c0%22	https://pubitygroup.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.min.js?ver=1.0.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor-pro/assets/lib/smartmenus/jquery.smartmenus.minf269.js	(from https://pubitygroup.com/)
13:59:56	1801/1801	---MCZ	200	added ('OK')	application/javascript	etag:W/%22709-6004b1dbed6e8%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://pubitygroup.com/)
13:59:56	5629/5629	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215fd-5facb2809882e%22	https://pubitygroup.com/wp-includes/js/imagesloaded.min.js?ver=4.1.4	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-includes/js/imagesloaded.mineda1.js	(from https://pubitygroup.com/)
13:59:57	140890/140890	---MCZ	200	added ('OK')	application/javascript	etag:W/%222265a-6004b1e409d43%22	https://pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min.js?ver=6.3.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/assets/plugins/swiper/swiper.min9b30.js	(from https://pubitygroup.com/)
13:59:57	35284/35284	---MCZ	200	added ('OK')	application/javascript	etag:W/%2289d4-6004b1e42d3a9%22	https://pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/isotope.pkgd.min.js?ver=6.3.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/isotope.pkgd.min9b30.js	(from https://pubitygroup.com/)
13:59:57	13624/13624	---MCZ	200	added ('OK')	application/javascript	etag:W/%223538-6004b1e42d3a9%22	https://pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/packery-mode.pkgd.min.js?ver=6.3.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/inc/masonry/assets/js/plugins/packery-mode.pkgd.min9b30.js	(from https://pubitygroup.com/)
13:59:58	4958/4958	---MCZ	200	added ('OK')	application/javascript	etag:W/%22135e-6004b1dbcf28a%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.14.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/js/webpack.runtime.mina1c3.js	(from https://pubitygroup.com/)
13:59:58	52861/52861	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ce7d-6004b1dbb8f12%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.14.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/js/frontend-modules.mina1c3.js	(from https://pubitygroup.com/)
13:59:59	12198/12198	---MCZ	200	added ('OK')	application/javascript	etag:W/%222fa6-6004b1dbf34a8%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://pubitygroup.com/)
13:59:59	40814/40814	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f6e-6004b1dbb835a%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/js/frontend.mina1c3.js	(from https://pubitygroup.com/)
14:00:00	1637/1637	---MCZ	200	added ('OK')	application/javascript	etag:W/%22665-5f7cea67bad00%22	https://pubitygroup.com/wp-content/plugins/qi-addons-for-elementor-premium/inc/plugins/elementor/assets/js/elementor.js?ver=6.3.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/qi-addons-for-elementor-premium/inc/plugins/elementor/assets/js/elementor9b30.js	(from https://pubitygroup.com/)
14:00:00	8171/8171	---MCZ	200	added ('OK')	application/javascript	etag:W/%221feb-5facb28076550%22	https://pubitygroup.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://pubitygroup.com/)
14:00:01	6607/6607	---MCZ	200	added ('OK')	application/javascript	etag:W/%2219cf-5facb28072ab8%22	https://pubitygroup.com/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://pubitygroup.com/)
14:00:01	16146/16146	---MCZ	200	added ('OK')	application/javascript	etag:W/%223f12-6027858eed7a8%22	https://pubitygroup.com/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://pubitygroup.com/)
14:00:02	4627/4627	---MCZ	200	added ('OK')	application/javascript	etag:W/%221213-6027858f0b437%22	https://pubitygroup.com/wp-includes/js/dist/hooks.min.js?ver=c6aec9a8d4e5a5d543a1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-includes/js/dist/hooks.min2ebd.js	(from https://pubitygroup.com/)
14:00:02	9445/9445	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224e5-6027858ef29af%22	https://pubitygroup.com/wp-includes/js/dist/i18n.min.js?ver=7701b0c3857f914212ef	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-includes/js/dist/i18n.minf92f.js	(from https://pubitygroup.com/)
14:00:03	5129/5129	---MCZ	200	added ('OK')	application/javascript	etag:W/%221409-6004b1e430289%22	https://pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor.js?ver=6.3.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/qi-addons-for-elementor/inc/plugins/elementor/assets/js/elementor9b30.js	(from https://pubitygroup.com/)
14:00:03	139136/139136	---MCZ	200	added ('OK')	application/javascript	etag:W/%2221f80-5fab4c7a3a080%22	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min.js?ver=3.15.1	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/js/bdt-uikit.min5829.js	(from https://pubitygroup.com/)
14:00:04	668/668	---MCZ	200	added ('OK')	application/javascript	etag:W/%2229c-5fab4c7a3a080%22	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min.js?ver=6.15.5	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/js/common/helper.min7bd9.js	(from https://pubitygroup.com/)
14:00:04	5485/5485	---MCZ	200	added ('OK')	application/javascript	etag:W/%22156d-5fab5dcfac5c0%22	https://pubitygroup.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.12.3	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min0fca.js	(from https://pubitygroup.com/)
14:00:05	24380/24380	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f3c-5fab5dceb8380%22	https://pubitygroup.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.12.3	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor-pro/assets/js/frontend.min0fca.js	(from https://pubitygroup.com/)
14:00:05	29635/29635	---MCZ	200	added ('OK')	application/javascript	etag:W/%2273c3-5fab5dceb8380%22	https://pubitygroup.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min.js?ver=3.12.3	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor-pro/assets/js/elements-handlers.min0fca.js	(from https://pubitygroup.com/)
14:00:06	27278/27278	---MCZ	200	added ('OK')	application/javascript	etag:W/%226a8e-6007513ab4c45%22	https://pubitygroup.com/wp-content/plugins/jet-tricks/assets/js/jet-tricks-frontend.js?ver=1.4.4	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/jet-tricks/assets/js/jet-tricks-frontendc2d0.js	(from https://pubitygroup.com/)
14:00:07	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:05%20GMT	https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/images/loading.svg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/images/loading.7c.delayed	(from https://pubitygroup.com/wp-content/plugins/bdthemes-element-pack/assets/css/ep-helper.css?ver=6.15.5)
14:00:09	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:05%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.eot?5.20.0	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.7db732.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
14:00:09	94248/94248	---M--	200	added ('OK')	font/woff2	etag:%2217028-6004b1dbd63d1%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff2?5.20.0	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eiconsb732.woff2	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
14:00:10	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:05%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.woff?5.20.0	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.7fb732.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
14:00:11	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:05%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.ttf?5.20.0	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.80b732.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
14:00:12	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:05%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.svg?5.20.0	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/fonts/eicons.81b732.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0)
14:00:13	7111/7111	---M--	200	added ('OK')	image/png	etag:%221bc7-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/09/yellow-blur-1-1.png	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/09/yellow-blur-1-1.png	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-4071.css?ver=1691769181)
14:00:14	18484/18484	---M--	200	added ('OK')	font/woff2	etag:%224834-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Regular.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Regular.woff2	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-4071.css?ver=1691769181)
14:00:15	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:05%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Medium.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Medium.84.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-4071.css?ver=1691769181)
14:00:15	18820/18820	---M--	200	added ('OK')	font/woff2	etag:%224984-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-DemiBold.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-DemiBold.woff2	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-4071.css?ver=1691769181)
14:00:15	18836/18836	---M--	200	added ('OK')	font/woff2	etag:%224994-5f7cea6b8b600%22	https://pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Bold.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Bold.woff2	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-4071.css?ver=1691769181)
14:00:17	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-ExtraBold.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-ExtraBold.87.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-4071.css?ver=1691769181)
14:00:18	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Heavy.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/uploads/2022/11/IntegralCF-Heavy.88.delayed	(from https://pubitygroup.com/wp-content/uploads/elementor/css/post-4071.css?ver=1691769181)
14:00:19	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.89.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:00:21	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.8ad41d.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:00:21	78196/78196	---M--	200	added ('OK')	font/woff2	etag:%2213174-6004b1dbeb3c1%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:00:22	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.8c.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:00:23	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.8d.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:00:24	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.8e.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
14:00:25	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:15%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.8f.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
14:00:26	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot?	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.90d41d.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
14:00:27	76764/76764	---M--	200	added ('OK')	font/woff2	etag:%2212bdc-6004b1dbe65a1%22	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff2	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
14:00:28	93/93	---MCZ	403	error ('Forbidden')	text/html	date:Sat,%2007%20Oct%202023%2008:30:25%20GMT	https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.woff	C:/My%20Web%20Sites/pubity/pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.92.delayed	(from https://pubitygroup.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/brands.min.css?ver=5.15.3)
